ID,Issue_Key,Project_ID,Type,Priority,Status,Resolution,Creation_Date,Estimation_Date,Resolution_Date,Last_Updated,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Assignee_ID
202824,IS-1545,26,Epic,Medium,New,,2020-03-27 13:53:14,,,2020-04-01 15:48:24,,,0.0,0.0,0.0,
202825,IS-1544,26,Task,Medium,In Progress,,2020-03-27 13:52:57,2020-03-27 13:52:57,,2020-03-30 11:49:04,5.0,,0.0,0.0,0.0,143997.0
202826,IS-1543,26,Task,Medium,New,,2020-03-27 13:48:31,,,2020-03-27 13:55:14,,,0.0,0.0,0.0,
202827,IS-1542,26,Task,Medium,New,,2020-03-27 13:46:54,2020-03-27 13:46:54,,2020-03-31 14:20:23,5.0,,0.0,0.0,0.0,143999.0
202828,IS-1541,26,Task,Medium,New,,2020-03-27 13:21:15,,,2020-03-27 13:23:57,,,0.0,0.0,0.0,
202829,IS-1540,26,Task,Medium,New,,2020-03-25 05:20:54,,,2020-03-25 05:20:55,,,0.0,0.0,0.0,
202830,IS-1539,26,Task,Medium,New,,2020-03-24 12:07:15,,,2020-03-24 12:08:17,,,0.0,0.0,0.0,
202831,IS-1538,26,New Feature,Medium,New,,2020-03-22 19:07:42,2020-03-22 19:07:42,,2020-03-27 13:49:08,5.0,,0.0,0.0,0.0,
202832,IS-1537,26,New Feature,Medium,New,,2020-03-22 19:05:55,2020-03-22 19:05:55,,2020-04-20 17:15:11,8.0,,0.0,0.0,0.0,
202833,IS-1536,26,New Feature,Medium,New,,2020-03-22 19:05:30,2020-03-22 19:05:30,,2020-03-27 13:49:09,5.0,,0.0,0.0,0.0,
202834,IS-1535,26,New Feature,Medium,New,,2020-03-22 19:04:53,2020-03-22 19:04:53,,2020-03-27 13:49:09,8.0,,0.0,0.0,0.0,
202835,IS-1534,26,New Feature,Medium,New,,2020-03-22 19:04:11,2020-03-22 19:04:11,,2020-03-27 13:49:08,13.0,,0.0,0.0,0.0,
202836,IS-1533,26,New Feature,Medium,New,,2020-03-22 19:03:32,2020-03-22 19:03:32,,2020-03-27 13:54:57,8.0,,0.0,0.0,0.0,
202837,IS-1532,26,New Feature,Medium,New,,2020-03-22 19:02:13,2020-03-22 19:02:13,,2020-04-09 22:28:23,13.0,,0.0,0.0,0.0,143990.0
202838,IS-1531,26,Epic,Medium,New,,2020-03-22 19:01:38,,,2020-03-22 19:08:11,,,0.0,0.0,0.0,
202839,IS-1530,26,Task,Medium,New,,2020-03-20 08:04:31,,,2020-03-20 08:04:41,,,0.0,0.0,0.0,
202840,IS-1529,26,Bug,Medium,To Test,,2020-03-16 14:19:57,,,2020-10-02 10:11:32,,,0.0,17537.0,0.0,143999.0
202841,IS-1528,26,Improvement,Low,Code Review,,2020-03-16 09:53:53,,,2020-04-22 09:12:07,,,4.0,0.0,0.0,143998.0
202842,IS-1527,26,Task,Medium,Complete,Done,2020-03-13 14:01:41,2020-03-13 14:01:41,2020-03-27 13:05:05,2020-03-27 13:05:05,5.0,,10022.0,12464.0,20103.0,143999.0
202843,IS-1526,26,Task,Medium,Complete,Done,2020-03-13 13:59:47,2020-03-13 13:59:47,2020-03-29 12:07:37,2020-03-29 12:07:37,5.0,,0.0,4090.0,22867.0,143999.0
202844,IS-1525,26,Task,Medium,New,,2020-03-13 09:53:55,,,2020-03-27 13:54:22,,,0.0,0.0,0.0,
202845,IS-1524,26,Task,Medium,New,,2020-03-13 09:52:37,,,2020-03-27 13:54:22,,,0.0,0.0,0.0,
202846,IS-1523,26,Task,Medium,New,,2020-03-13 09:47:53,,,2020-03-27 13:54:22,,,0.0,0.0,0.0,
202847,IS-1522,26,Bug,High,Complete,Done,2020-03-12 05:21:35,,2020-03-17 12:34:28,2020-03-17 12:34:28,,,184.0,1944.0,7632.0,144002.0
202848,IS-1521,26,Bug,Medium,Complete,Done,2020-03-11 13:58:53,,2020-08-08 03:20:00,2020-08-08 03:20:20,,,0.0,0.0,215301.0,143999.0
202849,IS-1520,26,Task,Medium,Complete,Done,2020-03-10 11:04:12,2020-03-10 11:04:12,2020-03-27 13:04:55,2020-03-27 13:04:55,3.0,,0.0,3001.0,24600.0,143998.0
202850,IS-1519,26,Task,Medium,Complete,Done,2020-03-06 08:07:39,2020-03-06 08:07:39,2020-03-29 12:03:33,2020-03-29 12:03:33,8.0,,6160.0,8932.0,33295.0,143999.0
202851,IS-1518,26,Task,Medium,Code Review,,2020-03-02 11:36:13,2020-03-02 11:36:13,,2020-03-31 14:19:33,2.0,,109.0,0.0,0.0,143999.0
202852,IS-1517,26,Task,Medium,Complete,Done,2020-03-02 11:13:55,2020-03-02 11:13:55,2020-03-31 14:17:34,2020-03-31 14:17:34,8.0,,18666.0,18666.0,41883.0,143999.0
202853,IS-1516,26,Task,Medium,Complete,Done,2020-03-02 11:00:31,2020-03-02 11:00:31,2020-03-30 07:26:21,2020-03-30 07:26:21,3.0,,4071.0,14462.0,40045.0,143998.0
202854,IS-1515,26,Task,Medium,Complete,Done,2020-03-02 10:59:24,2020-03-02 10:59:24,2020-03-23 16:22:33,2020-03-27 13:44:51,2.0,,0.0,2977.0,30563.0,144002.0
202855,IS-1514,26,Task,Medium,New,,2020-03-02 10:58:35,2020-03-02 10:58:35,,2020-03-30 09:49:31,2.0,,0.0,0.0,0.0,
202856,IS-1513,26,Task,Medium,Code Review,,2020-03-02 10:51:13,2020-03-02 10:51:13,,2020-04-01 15:13:39,8.0,,40607.0,0.0,0.0,143998.0
202857,IS-1512,26,Bug,Highest,Complete,Done,2020-03-01 17:07:42,,2020-03-04 12:54:58,2020-03-04 12:58:10,,,1691.0,1817.0,4067.0,144002.0
202858,IS-1511,26,Task,Medium,New,,2020-02-28 14:22:30,2020-02-28 14:22:30,,2020-03-27 15:39:33,5.0,,0.0,0.0,0.0,144001.0
202859,IS-1510,26,Task,Medium,New,,2020-02-28 14:19:23,,,2020-03-27 13:51:00,,,0.0,0.0,0.0,
202860,IS-1509,26,Task,Medium,To Develop,,2020-02-28 13:57:37,2020-02-28 13:57:37,,2020-03-25 19:08:30,5.0,,3480.0,3480.0,0.0,
202861,IS-1508,26,Task,Medium,New,,2020-02-26 04:27:55,2020-02-26 04:27:55,,2020-05-22 00:31:22,13.0,,0.0,0.0,0.0,144005.0
202862,IS-1507,26,Task,Medium,New,,2020-02-26 04:27:00,2020-02-26 04:27:00,,2020-03-31 14:21:01,13.0,,0.0,0.0,0.0,143997.0
202863,IS-1506,26,Task,Medium,Complete,Done,2020-02-26 04:22:05,2020-02-26 04:22:05,2020-05-21 19:33:20,2020-05-21 19:33:20,5.0,,1556.0,92261.0,123251.0,144005.0
202864,IS-1505,26,Task,Medium,Complete,Done,2020-02-26 04:21:47,2020-02-26 04:21:47,2020-04-28 11:14:06,2020-04-28 11:14:06,8.0,,0.0,58642.0,89632.0,143997.0
202865,IS-1504,26,Task,Medium,Complete,Done,2020-02-21 13:11:29,2020-02-21 13:11:29,2020-02-27 13:13:06,2020-04-03 02:03:16,3.0,,234.0,234.0,8641.0,144006.0
202866,IS-1503,26,Task,Medium,Complete,Done,2020-02-20 14:50:46,2020-02-20 14:50:46,2020-02-27 13:12:56,2020-04-03 02:02:57,5.0,,2647.0,2647.0,9982.0,143997.0
202867,IS-1502,26,Bug,Medium,Complete,Invalid: Works as Expected,2020-02-20 08:22:47,,2020-02-24 22:23:40,2020-02-24 22:23:40,,,0.0,0.0,6600.0,
202868,IS-1501,26,New Feature,Medium,Code Review,,2020-02-17 13:54:39,2020-02-17 13:54:39,,2020-03-31 14:19:34,5.0,,13236.0,0.0,0.0,143998.0
202869,IS-1500,26,Bug,Highest,In Progress,,2020-02-14 08:53:18,,,2020-03-25 08:57:52,,,0.0,0.0,0.0,143999.0
202870,IS-1499,26,Epic,Medium,New,,2020-02-13 14:20:46,,,2020-03-27 13:46:54,,,0.0,0.0,0.0,
202871,IS-1498,26,Improvement,Medium,Complete,Done,2020-02-13 10:38:20,,2020-03-01 17:03:17,2020-03-01 17:03:17,,,0.0,11414.0,24864.0,143998.0
202872,IS-1497,26,Task,Medium,Complete,Done,2020-02-12 14:44:35,2020-02-12 14:44:35,2020-02-27 13:12:38,2020-04-03 02:02:20,5.0,,275.0,275.0,21508.0,144006.0
202873,IS-1496,26,Task,Medium,Complete,Done,2020-02-12 14:44:14,2020-02-12 14:44:14,2020-02-27 13:12:49,2020-04-03 02:02:33,5.0,,3248.0,3259.0,21508.0,143997.0
202874,IS-1495,26,Task,Medium,Complete,Done,2020-02-11 14:45:55,2020-02-11 14:45:55,2020-03-04 16:59:22,2020-03-10 11:04:12,3.0,,7760.0,11744.0,31813.0,144002.0
202875,IS-1494,26,Bug,Medium,Complete,Done,2020-02-10 11:01:01,,2020-03-01 17:05:32,2020-03-01 17:05:32,,,0.0,11910.0,29164.0,143998.0
202876,IS-1493,26,Bug,Medium,Complete,Done,2020-02-10 08:52:35,,2020-03-01 17:21:10,2020-03-01 17:21:10,,,0.0,11720.0,29308.0,143998.0
202877,IS-1492,26,New Feature,Medium,New,,2020-02-07 16:07:40,,,2020-02-07 16:14:45,,,0.0,0.0,0.0,
202878,IS-1491,26,Bug,Medium,Complete,Done,2020-02-07 11:29:26,,2020-02-14 13:56:25,2020-03-11 15:31:48,,,215.0,5874.0,10226.0,144002.0
202879,IS-1490,26,Bug,Medium,Complete,Cannot Reproduce,2020-02-05 15:42:28,,2020-03-01 16:47:26,2020-03-01 16:47:26,,,0.0,4761.0,36064.0,143982.0
202880,IS-1489,26,Bug,Medium,New,,2020-02-05 15:41:20,,,2020-02-27 09:24:43,,,0.0,0.0,0.0,
202881,IS-1488,26,Bug,Medium,Complete,Cannot Reproduce,2020-02-05 15:36:57,,2020-03-01 16:47:17,2020-03-01 16:47:17,,,0.0,4760.0,36070.0,143982.0
202882,IS-1487,26,Bug,Medium,Complete,Done,2020-02-05 15:35:01,,2020-03-04 14:18:52,2020-03-04 14:18:52,,,0.0,4766.0,40243.0,144002.0
202883,IS-1486,26,Task,Highest,Complete,Done,2020-02-03 15:12:57,2020-02-03 15:12:57,2020-03-04 12:23:56,2020-03-10 10:41:06,3.0,,18356.0,31971.0,43030.0,144002.0
202884,IS-1485,26,Task,Medium,Complete,Done,2020-02-03 14:50:53,2020-02-03 14:50:53,2020-02-17 09:58:11,2020-02-17 09:58:11,2.0,,203.0,4339.0,19867.0,144004.0
202885,IS-1484,26,New Feature,Medium,New,,2020-02-03 14:23:12,,,2020-02-03 14:23:34,,,0.0,0.0,0.0,
202886,IS-1483,26,Task,Medium,New,,2020-02-03 14:15:54,,,2020-02-03 14:24:00,,,0.0,0.0,0.0,
202887,IS-1482,26,Task,Medium,New,,2020-02-03 14:12:51,,,2020-02-03 14:24:00,,,0.0,0.0,0.0,
202888,IS-1481,26,Task,Medium,New,,2020-02-03 11:57:24,2020-02-03 11:57:24,,2020-05-20 16:58:46,8.0,,0.0,0.0,0.0,
202889,IS-1480,26,Task,Medium,Complete,Done,2020-02-03 11:56:28,2020-02-03 11:56:28,2020-02-28 14:01:55,2020-02-28 14:01:55,13.0,,18843.0,22065.0,36125.0,143999.0
202890,IS-1479,26,Task,Medium,Complete,Done,2020-02-03 11:19:31,2020-02-03 11:19:31,2020-03-16 13:05:09,2020-05-20 16:58:47,5.0,,7180.0,55157.0,60585.0,143998.0
202891,IS-1478,26,Task,Medium,Complete,Done,2020-02-03 11:12:25,2020-02-03 11:12:25,2020-02-14 09:40:55,2020-02-14 09:40:55,2.0,,2048.0,2048.0,15748.0,143998.0
202892,IS-1477,26,Task,Medium,New,,2020-02-03 09:51:29,,,2020-02-03 11:18:41,,,0.0,0.0,0.0,
202893,IS-1476,26,Task,Medium,New,,2020-02-03 09:51:04,,,2020-02-03 11:34:35,,,0.0,0.0,0.0,
202894,IS-1475,26,Task,Medium,New,,2020-02-03 09:29:55,2020-02-03 09:29:55,,2020-02-13 18:59:57,2.0,,0.0,0.0,0.0,144003.0
202895,IS-1474,26,Bug,Medium,New,,2020-01-29 09:51:49,,,2020-02-03 14:52:45,,,0.0,0.0,0.0,
202896,IS-1473,26,New Feature,Medium,Complete,Done,2020-01-28 23:28:34,2020-01-28 23:28:34,2020-02-03 09:31:08,2020-02-03 09:31:08,0.0,,0.0,0.0,7802.0,143982.0
202897,IS-1472,26,Task,Medium,Complete,Done,2020-01-22 17:31:45,2020-01-22 17:31:45,2020-02-03 09:30:56,2020-02-06 13:16:06,2.0,,1274.0,1274.0,16799.0,144010.0
202898,IS-1471,26,Improvement,Medium,New,,2020-01-20 23:59:22,,,2020-02-17 14:38:11,,,0.0,0.0,0.0,
202899,IS-1470,26,Improvement,High,In Progress,Done,2020-01-16 22:41:48,,2020-01-16 22:43:37,2020-01-22 11:39:27,,480.0,1.0,1.0,1.0,143986.0
202900,IS-1468,26,Task,Medium,Complete,Done,2020-01-14 15:32:38,2020-01-14 15:32:38,2020-02-03 11:13:16,2020-02-11 14:45:55,3.0,,0.0,4421.0,28540.0,144002.0
202901,IS-1467,26,Task,Medium,New,,2020-01-14 15:21:39,2020-01-14 15:21:39,,2020-02-03 14:24:58,3.0,,0.0,0.0,0.0,
202902,IS-1466,26,Epic,Medium,New,,2020-01-14 15:20:51,,,2020-02-03 14:23:12,,,0.0,0.0,0.0,
202903,IS-1465,26,Task,Medium,Complete,Done,2020-01-13 13:39:05,2020-01-13 13:39:05,2020-01-17 13:40:51,2020-01-17 13:54:38,2.0,,296.0,296.0,5761.0,143998.0
202904,IS-1464,26,Bug,Medium,Complete,Cannot Reproduce,2020-01-04 10:44:48,,2020-01-30 13:13:31,2020-01-30 13:13:31,,,0.0,0.0,37588.0,144012.0
202905,IS-1463,26,Bug,Medium,Complete,Done,2019-12-30 15:10:21,,2019-12-30 15:12:31,2019-12-30 15:12:31,,,0.0,0.0,2.0,143998.0
202906,IS-1462,26,Task,Medium,Complete,Done,2019-12-30 15:06:43,2019-12-30 15:06:43,2020-01-09 14:00:39,2020-01-14 15:32:38,3.0,,0.0,0.0,14333.0,143998.0
202907,IS-1461,26,Improvement,High,New,,2019-12-27 10:20:44,,,2020-01-13 13:34:08,,,0.0,0.0,0.0,143986.0
202908,IS-1460,26,Task,Medium,Complete,Done,2019-12-25 10:37:45,2019-12-25 10:37:45,2019-12-28 12:13:24,2019-12-28 12:13:24,1.0,,0.0,1256.0,4415.0,144002.0
202909,IS-1459,26,Task,Medium,Complete,Done,2019-12-24 11:01:05,2019-12-24 11:01:05,2019-12-28 12:20:29,2020-01-08 12:36:17,3.0,,1358.0,5801.0,5839.0,143999.0
202910,IS-1458,26,Bug,Lowest,Complete,Done,2019-12-23 22:55:10,,2020-01-13 13:25:08,2020-01-13 13:25:08,,,4.0,29667.0,29669.0,144014.0
202911,IS-1457,26,Task,Medium,Complete,Done,2019-12-20 17:52:54,2019-12-20 17:52:54,2019-12-27 15:31:31,2019-12-27 15:31:31,2.0,,2735.0,2904.0,9938.0,144002.0
202912,IS-1456,26,Bug,Low,New,,2019-12-18 11:02:26,,,2020-01-14 14:26:45,,,0.0,0.0,0.0,143994.0
202913,IS-1455,26,New Feature,Medium,Complete,Done,2019-12-16 22:31:14,2019-12-16 22:31:14,2020-01-30 13:15:07,2020-01-30 13:15:07,3.0,,18669.0,18669.0,64243.0,143999.0
202914,IS-1454,26,Task,Medium,Complete,Done,2019-12-16 15:34:27,2019-12-16 15:34:27,2019-12-28 11:11:10,2019-12-30 15:07:32,5.0,,84.0,7057.0,17016.0,144002.0
202915,IS-1453,26,New Feature,Medium,Complete,Done,2019-12-16 14:20:47,2019-12-16 14:20:47,2020-01-17 13:51:35,2020-01-17 13:57:58,5.0,,6998.0,33333.0,46050.0,143999.0
202916,IS-1452,26,Bug,Medium,Complete,Duplicate,2019-12-16 13:24:06,,2019-12-25 10:17:28,2019-12-26 14:50:09,,,2741.0,2741.0,12773.0,144004.0
202917,IS-1451,26,New Feature,Medium,New,,2019-12-13 15:48:13,,,2020-01-13 13:41:06,,,0.0,0.0,0.0,
202918,IS-1450,26,Task,Medium,Complete,Done,2019-12-13 15:38:31,2019-12-13 15:38:31,2020-02-03 14:51:18,2020-02-03 19:52:58,8.0,,48851.0,48851.0,74832.0,143998.0
202919,IS-1449,26,Task,Medium,Complete,Done,2019-12-13 15:37:57,2019-12-13 15:37:57,2019-12-25 14:03:33,2019-12-27 08:54:11,2.0,,0.0,1566.0,17185.0,143999.0
202920,IS-1448,26,Epic,Medium,New,,2019-12-13 15:29:44,,,2019-12-13 15:31:31,,,0.0,0.0,0.0,
202921,IS-1447,26,Bug,Medium,Complete,Done,2019-12-11 12:36:00,,2020-02-03 09:16:38,2020-02-03 09:16:38,,,95.0,4284.0,77560.0,144015.0
202922,IS-1446,26,Task,Medium,New,,2019-12-10 12:51:22,,,2019-12-10 12:52:41,,,0.0,0.0,0.0,
202923,IS-1445,26,Bug,Medium,Complete,Done,2019-12-10 12:12:57,,2020-01-17 13:54:25,2020-01-17 13:57:39,,,0.0,15687.0,54821.0,143998.0
202924,IS-1444,26,Bug,Medium,Complete,Done,2019-12-09 21:52:05,,2020-01-08 13:01:17,2020-01-08 13:01:17,,,0.0,0.0,42669.0,144016.0
202925,IS-1443,26,Improvement,Medium,New,,2019-12-09 21:41:43,,,2020-01-31 05:07:07,,,0.0,0.0,0.0,
202926,IS-1442,26,Bug,Medium,Complete,Done,2019-12-09 19:08:58,,2019-12-25 12:18:27,2019-12-25 12:47:15,,,0.0,95.0,22629.0,143999.0
202927,IS-1441,26,Task,Medium,Complete,Won't Do,2019-12-06 14:16:41,2019-12-06 14:16:41,2019-12-19 13:19:07,2019-12-19 13:19:07,3.0,,0.0,0.0,18662.0,
202928,IS-1440,26,Task,Medium,Complete,Done,2019-12-06 13:55:35,2019-12-06 13:55:35,2019-12-20 17:45:01,2019-12-24 09:43:39,2.0,,5384.0,6992.0,20389.0,144004.0
202929,IS-1438,26,Bug,Medium,Complete,Done,2019-12-05 00:27:50,,2019-12-20 16:36:56,2019-12-20 16:45:46,,,1017.0,2804.0,22569.0,143999.0
202930,IS-1437,26,Bug,High,New,,2019-12-05 00:18:59,,,2019-12-06 18:46:32,,,0.0,0.0,0.0,
202931,IS-1436,26,New Feature,Medium,New,,2019-12-04 18:51:05,,,2020-01-13 13:41:06,,,0.0,0.0,0.0,
202932,IS-1435,26,New Feature,Medium,Complete,Done,2019-12-04 11:43:43,2019-12-04 11:43:43,2019-12-20 11:49:21,2019-12-20 11:56:35,3.0,,4160.0,11036.0,23045.0,143998.0
202933,IS-1434,26,Bug,Medium,Complete,Done,2019-12-03 23:18:48,,2019-12-25 14:02:36,2019-12-25 14:02:36,,,18825.0,18825.0,31123.0,143998.0
202934,IS-1433,26,Bug,Medium,New,,2019-12-02 10:45:45,,,2019-12-02 10:45:45,,,0.0,0.0,0.0,
202935,IS-1432,26,Task,Medium,Complete,Done,2019-11-27 11:33:07,2019-11-27 11:33:07,2019-12-27 16:12:49,2020-01-17 13:58:40,2.0,,1256.0,1594.0,43479.0,144002.0
202936,IS-1431,26,Task,Medium,Complete,Done,2019-11-27 11:06:10,2019-11-27 11:06:10,2020-02-17 09:44:07,2020-02-17 09:44:07,3.0,,15959.0,66225.0,117997.0,143999.0
202937,IS-1430,26,Bug,Medium,Complete,Done,2019-11-25 17:21:26,,2020-01-14 09:28:02,2020-01-17 13:58:07,,,340.0,5617.0,71526.0,143999.0
202938,IS-1429,26,Task,Medium,Complete,Done,2019-11-25 14:03:39,2019-11-25 14:03:39,2019-12-02 11:25:09,2019-12-02 11:26:32,2.0,,0.0,0.0,9921.0,144004.0
202939,IS-1428,26,Bug,Medium,Complete,Done,2019-11-22 12:52:49,,2019-12-02 11:26:57,2019-12-02 11:26:57,,,10107.0,14303.0,14314.0,143998.0
202940,IS-1427,26,Task,Medium,Complete,Done,2019-11-22 12:51:22,2019-11-22 12:51:22,2019-12-20 17:53:20,2020-01-22 10:44:11,3.0,,8523.0,8714.0,40621.0,143998.0
202941,IS-1426,26,Task,Medium,Complete,Done,2019-11-19 22:52:27,2019-11-19 22:52:27,2019-12-02 15:10:20,2019-12-02 15:10:20,1.0,,0.0,10006.0,18257.0,143998.0
202942,IS-1425,26,Task,Medium,Complete,Done,2019-11-13 16:02:51,2019-11-13 16:02:51,2020-01-20 13:02:03,2020-01-20 13:02:03,1.0,,6920.0,14079.0,97739.0,143998.0
202943,IS-1424,26,Task,Medium,New,,2019-11-13 15:59:18,,,2019-12-17 01:21:21,,,0.0,0.0,0.0,
202944,IS-1423,26,Task,Medium,New,,2019-11-13 15:53:30,2019-11-13 15:53:30,,2019-12-17 15:27:31,2.0,,0.0,0.0,0.0,
202945,IS-1422,26,Bug,Medium,Complete,Cannot Reproduce,2019-11-09 16:35:44,,2020-01-28 20:48:12,2020-01-28 20:48:54,,,0.0,0.0,115452.0,144019.0
202946,IS-1421,26,Task,Medium,Complete,Done,2019-11-05 15:54:21,2019-11-05 15:54:21,2019-12-20 13:18:27,2019-12-20 13:18:27,3.0,,4160.0,4160.0,64644.0,143982.0
202947,IS-1420,26,Task,Medium,Complete,Done,2019-11-05 15:21:59,2019-11-05 15:21:59,2020-02-03 15:04:03,2020-02-03 15:04:03,5.0,,3038.0,3038.0,129582.0,144004.0
202948,IS-1418,26,Task,Low,New,,2019-11-04 19:54:05,,,2019-11-13 15:52:02,,,0.0,0.0,0.0,
202949,IS-1417,26,Bug,Medium,Complete,Won't Do,2019-10-31 21:25:52,,2020-01-14 07:53:03,2020-02-12 05:00:43,,,0.0,185.0,107187.0,144017.0
202950,IS-1416,26,Task,Medium,New,,2019-10-31 16:22:12,,,2019-11-13 15:58:51,,,0.0,0.0,0.0,
202951,IS-1415,26,Bug,Medium,Complete,Done,2019-10-31 16:19:39,,2020-01-30 13:05:30,2020-01-30 13:05:30,,,2798.0,8564.0,130845.0,143998.0
202952,IS-1414,26,Improvement,Medium,New,,2019-10-30 18:27:24,,,2019-11-13 03:13:02,,,0.0,0.0,0.0,144022.0
202953,IS-1413,26,Bug,Medium,Complete,Done,2019-10-29 18:26:45,,2020-01-30 13:11:25,2020-02-03 09:54:19,,,988.0,14291.0,133604.0,143998.0
202954,IS-1412,26,Task,Medium,Complete,Done,2019-10-28 14:29:02,2019-10-28 14:29:02,2019-12-20 13:18:59,2019-12-20 13:18:59,8.0,,29700.0,29700.0,76249.0,143999.0
202955,IS-1411,26,Task,Medium,New,,2019-10-23 13:13:31,,,2019-10-23 13:13:36,,,0.0,0.0,0.0,
202956,IS-1410,26,Bug,Medium,To Develop,,2019-10-22 04:49:55,,,2020-03-31 14:19:54,,,60363.0,60363.0,0.0,143998.0
202957,IS-1408,26,Task,Medium,New,,2019-10-18 13:03:34,2019-10-18 13:03:34,,2020-01-17 14:24:32,5.0,,0.0,0.0,0.0,
202958,IS-1407,26,Improvement,Medium,New,,2019-10-16 14:53:09,,,2020-01-13 13:42:47,,,0.0,0.0,0.0,
202959,IS-1406,26,Improvement,Medium,Complete,Done,2019-10-11 13:46:30,,2019-10-24 13:05:13,2019-10-24 13:05:13,,,0.0,0.0,18678.0,143998.0
202960,IS-1405,26,Task,Medium,New,,2019-10-10 13:42:17,,,2019-10-10 13:42:20,,,0.0,0.0,0.0,
202961,IS-1404,26,Epic,Medium,New,,2019-10-10 13:22:18,,,2019-10-10 13:24:42,,,0.0,0.0,0.0,
202962,IS-1403,26,Epic,Medium,New,,2019-10-10 13:04:51,,,2019-10-10 13:20:45,,,0.0,0.0,0.0,
202963,IS-1402,26,Epic,Medium,Complete,Duplicate,2019-10-10 13:01:15,,2020-04-01 15:48:43,2020-04-01 15:49:29,,,0.0,0.0,250727.0,
202964,IS-1401,26,Epic,Medium,New,,2019-10-08 15:53:26,,,2019-10-08 15:54:38,,,0.0,0.0,0.0,
202965,IS-1400,26,Epic,Medium,New,,2019-10-08 15:41:12,,,2020-01-14 15:08:32,,,0.0,0.0,0.0,
202966,IS-1399,26,Task,Medium,Complete,Done,2019-10-08 15:29:04,2019-10-08 15:29:04,2019-12-04 11:39:27,2019-12-04 11:39:27,5.0,,13059.0,13059.0,81910.0,144002.0
202967,IS-1398,26,Task,Medium,Complete,Won't Do,2019-10-08 15:28:46,2019-10-08 15:28:46,2019-11-11 15:52:33,2019-11-11 15:53:18,5.0,,0.0,0.0,49043.0,144002.0
202968,IS-1397,26,Epic,Medium,New,,2019-10-08 14:42:07,,,2019-10-11 13:41:03,,,0.0,0.0,0.0,
202969,IS-1396,26,Epic,Medium,New,,2019-10-08 14:41:26,,,2020-02-03 14:15:54,,,0.0,0.0,0.0,
202970,IS-1395,26,Task,Medium,Complete,Done,2019-10-08 13:15:57,2019-10-08 13:15:57,2019-11-25 14:06:26,2019-11-25 14:06:44,13.0,,4315.0,18715.0,69230.0,143999.0
202971,IS-1394,26,Task,Medium,Complete,Done,2019-10-08 10:37:34,2019-10-08 10:37:34,2019-11-11 09:56:43,2019-11-13 14:04:20,8.0,,15618.0,15618.0,48979.0,143999.0
202972,IS-1393,26,Task,Medium,Complete,Done,2019-10-08 10:36:37,2019-10-08 10:36:37,2019-11-11 09:57:08,2019-11-11 09:57:08,8.0,,37217.0,37217.0,48980.0,144004.0
202973,IS-1392,26,Task,Medium,Complete,Done,2019-10-08 10:30:55,2019-10-08 10:30:55,2019-10-24 13:24:34,2019-11-07 14:37:26,2.0,,31.0,31.0,23213.0,143999.0
202974,IS-1391,26,New Feature,Medium,Complete,Done,2019-10-04 17:17:32,2019-10-04 17:17:32,2020-01-17 13:42:21,2020-01-17 13:57:31,2.0,,0.0,7597.0,151044.0,143998.0
202975,IS-1390,26,Bug,Medium,Complete,Cannot Reproduce,2019-10-04 17:10:46,,2019-10-10 19:38:04,2019-10-10 19:38:04,,,2.0,2.0,8787.0,
202976,IS-1389,26,Task,Medium,Complete,Done,2019-10-04 16:08:52,2019-10-04 16:08:52,2020-01-17 13:44:29,2020-01-17 13:54:54,2.0,,89.0,1788.0,151115.0,143998.0
202977,IS-1388,26,Task,Medium,Complete,Done,2019-10-04 16:08:21,2019-10-04 16:08:21,2019-11-25 10:13:15,2019-11-25 10:13:15,1.0,,0.0,4150.0,74584.0,143999.0
202978,IS-1387,26,Bug,Medium,Complete,Invalid: Works as Expected,2019-10-04 09:30:33,,2020-02-17 09:09:33,2020-02-17 09:09:33,,,0.0,0.0,195879.0,
202979,IS-1386,26,Task,Medium,Complete,Done,2019-10-03 16:33:13,2019-10-03 16:33:13,2019-10-11 07:45:14,2019-10-11 07:45:14,2.0,,0.0,0.0,10992.0,143999.0
202980,IS-1385,26,Bug,Medium,Complete,Done,2019-10-03 15:51:20,,2020-01-17 13:39:43,2020-01-17 13:39:43,,,0.0,20157.0,152568.0,144027.0
202981,IS-1384,26,Task,Medium,Complete,Done,2019-09-30 15:55:10,2019-09-30 15:55:10,2019-10-03 17:18:42,2019-10-03 17:18:42,3.0,,3248.0,3248.0,4403.0,144002.0
202982,IS-1383,26,Bug,Highest,Complete,Done,2019-09-30 14:43:58,,2019-10-03 14:42:20,2019-10-03 14:42:20,,,3908.0,3908.0,4318.0,144002.0
202983,IS-1382,26,Bug,Highest,Complete,Done,2019-09-28 20:10:01,,2019-10-08 15:21:50,2019-10-08 15:21:50,,,1.0,10027.0,14111.0,144028.0
202984,IS-1381,26,Bug,Medium,Complete,Done,2019-09-20 21:00:12,,2019-12-03 16:28:37,2019-12-03 16:39:46,,,0.0,80412.0,106348.0,144002.0
202985,IS-1380,26,Bug,High,Complete,Done,2019-09-20 18:18:15,,2019-09-30 14:34:17,2019-09-30 14:34:17,,,0.0,0.0,14176.0,144029.0
