Project_ID,Project_Type,Team_Size,Project_Budget_USD,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Methodology_Used,Team_Experience_Level,Past_Similar_Projects,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Requirement_Stability,Team_Turnover_Rate,Historical_Risk_Incidents,Stakeholder_Engagement_Level,Schedule_Pressure,Budget_Utilization_Rate,Market_Volatility,Integration_Complexity,Resource_Availability,Priority_Level,Cross_Functional_Dependencies,Previous_Delivery_Success_Rate,Technical_Debt_Level,Project_Manager_Experience,Org_Process_Maturity,Key_Stakeholder_Availability,Tech_Environment_Stability,Resource_Contention_Level,Industry_Volatility,Client_Experience_Level,Change_Control_Maturity,Risk_Management_Maturity,Documentation_Quality,Current_Phase_Duration_Months,Seasonal_Risk_Factor,Total_Tasks,Completion_Percentage,Completed_Tasks,Overdue_Tasks,Delay_Percentage,Average_Delay_Days,Employee_Workload,Estimated_Effort_Hours,Actual_Effort_Hours,Risk_Level
PROJ_1543,R&D,21,1883108.2,22,8.11,17,Scrum,Mixed,1,5,1.69,Initiation,Moderate,0.44,2,High,0.0,1.03,0.13,5.8,0.45,Medium,4,0.9,0.0,Mid-level PM,Managed,Moderate,Unknown,High,Moderate,Regular,Formal,Formal,Good,4,1.0,147,77,113,7,11.75,4,Medium,3520,3933,High
PROJ_1544,IT,11,1353029.59,21,6.3,11,Kanban,Mixed,0,4,2.19,Closure,Volatile,0.41,3,Poor,0.0,0.79,0.58,7.85,0.35,High,1,0.44,0.17,Mid-level PM,Optimizing,Good,Modern/Stable,High,High,Strategic,Unknown,Advanced,Poor,2,1.0,44,16,7,4,11.09,8,High,3360,3732,Medium
PROJ_1545,Construction,36,1978626.93,26,5.54,17,Waterfall,Mixed,0,4,0.59,Initiation,Volatile,0.47,3,Poor,0.0,1.07,0.53,8.25,0.88,Medium,5,0.41,0.0,Mid-level PM,Ad-hoc,Moderate,Unknown,High,High,Regular,Unknown,Unknown,Good,5,1.0,252,58,146,2,20.01,14,High,4160,4992,Critical
PROJ_1546,IT,12,930294.82,15,6.09,8,Scrum,Senior,2,3,0.94,Planning,Stable,0.41,0,Low,0.01,0.87,0.05,2.35,0.8,Critical,5,0.74,0.82,Certified PM,Defined,Poor,Mixed,Medium,Moderate,Occasional,Formal,Unknown,Basic,1,1.1,84,18,15,3,6.42,11,Medium,2400,2554,Medium
PROJ_1547,Manufacturing,6,606762.52,11,3.73,8,Kanban,Mixed,2,2,5.49,Planning,Stable,0.31,1,Medium,0.0,0.92,0.65,9.06,0.66,High,0,0.65,0.0,Mid-level PM,Ad-hoc,Excellent,Unknown,High,Extreme,First-time,Unknown,Formal,Basic,4,1.0,42,45,18,6,13.63,11,High,1760,1999,High
PROJ_1548,Manufacturing,5,290144.32,6,3.2,8,Kanban,Mixed,1,0,2.35,Planning,Stable,0.15,0,High,0.25,1.04,0.23,9.93,0.68,Low,3,0.81,0.0,Junior PM,Defined,Moderate,Unknown,Low,High,First-time,Basic,Unknown,Poor,1,1.0,30,92,27,6,12.96,14,Low,960,1084,Medium
PROJ_1549,IT,14,998230.34,15,6.41,13,Agile,Mixed,1,2,1.71,Closure,Stable,0.58,1,Low,0.06,1.29,0.49,6.73,0.79,Critical,1,0.79,0.42,Junior PM,Managed,Good,Modern/Stable,Medium,Extreme,Regular,Advanced,Basic,Poor,3,1.0,56,10,5,4,23.49,4,High,2400,2963,Medium
PROJ_1550,R&D,14,1244375.87,23,10.0,12,Agile,Junior,0,4,1.7,Initiation,Moderate,0.39,2,Medium,0.08,0.88,0.54,8.78,0.47,Critical,1,0.55,0.0,Junior PM,Ad-hoc,Limited,Unknown,High,Extreme,First-time,Unknown,Basic,Good,5,1.0,98,19,18,7,2.67,11,Medium,3680,3778,Critical
PROJ_1551,Marketing,6,758424.66,13,4.41,8,Kanban,Senior,2,2,0.83,Execution,Moderate,0.05,1,Medium,0.0,1.18,0.88,5.94,0.78,Critical,0,0.96,0.0,Mid-level PM,Optimizing,Limited,Unknown,Low,Stable,Occasional,Basic,Basic,Poor,2,1.0,24,45,10,7,33.19,10,High,2080,2770,Low
PROJ_1552,Construction,43,2405253.38,30,6.7,21,Waterfall,Senior,6,3,0.65,Execution,Moderate,0.06,1,Low,0.0,1.01,0.77,3.72,0.56,High,0,0.63,0.0,Junior PM,Managed,Excellent,Unknown,High,High,Strategic,Basic,Formal,Good,4,1.0,172,82,141,6,22.5,9,Low,4800,5880,High
PROJ_1553,IT,17,1661131.97,21,9.32,15,Agile,Senior,4,5,0.97,Execution,Moderate,0.07,0,Poor,0.1,1.21,0.67,8.02,0.44,Low,4,0.92,0.73,Senior PM,Defined,Moderate,Legacy/Unstable,Low,High,Strategic,Basic,Formal,Poor,3,1.0,102,55,56,2,26.83,8,High,3360,4261,Critical
PROJ_1554,Manufacturing,13,542664.89,13,4.96,5,Hybrid,Expert,2,1,1.04,Closure,Moderate,0.17,1,Low,0.0,1.15,0.54,3.15,0.88,Medium,6,0.85,0.0,Certified PM,Managed,Poor,Unknown,Medium,Stable,Occasional,Formal,Unknown,Basic,2,1.0,91,41,37,4,28.12,13,High,2080,2664,Low
PROJ_1555,R&D,16,1184974.53,20,8.28,9,Scrum,Senior,3,3,1.77,Planning,Volatile,0.27,1,High,0.03,0.6,0.74,3.07,0.79,Critical,7,0.52,0.0,Mid-level PM,Defined,Moderate,Unknown,Medium,High,First-time,Unknown,Basic,Poor,7,1.0,112,41,45,1,11.66,12,High,3200,3573,Critical
PROJ_1556,Construction,36,3014763.17,31,6.98,26,Hybrid,Expert,7,5,3.88,Closure,Stable,0.1,2,Low,0.0,1.29,0.21,4.56,0.77,Critical,3,0.68,0.0,Senior PM,Managed,Poor,Unknown,Medium,Moderate,Strategic,Formal,Formal,Basic,5,1.0,144,15,21,5,18.81,11,High,4960,5892,Low
PROJ_1557,Construction,16,1077789.11,13,3.67,13,Hybrid,Mixed,2,1,0.46,Execution,Moderate,0.48,2,Low,0.0,0.91,0.49,1.66,0.65,High,2,0.67,0.0,Mid-level PM,Defined,Poor,Unknown,Medium,Stable,Regular,Basic,Basic,Poor,3,1.0,80,57,45,2,38.25,9,Medium,2080,2875,Critical
PROJ_1558,IT,12,814365.48,17,6.03,10,Kanban,Mixed,1,2,5.89,Initiation,Stable,0.64,3,Poor,0.0,0.69,0.58,6.31,0.57,Medium,0,0.57,0.81,Mid-level PM,Optimizing,Poor,Modern/Stable,High,Moderate,Regular,Unknown,Unknown,Good,4,1.0,72,47,33,5,30.67,5,Low,2720,3554,Critical
PROJ_1559,IT,10,995171.89,20,8.55,8,Agile,Senior,6,6,0.87,Monitoring,Moderate,0.28,2,Poor,0.06,0.81,0.85,4.61,0.76,Medium,5,0.91,0.59,Senior PM,Managed,Poor,Legacy/Unstable,Medium,Moderate,Occasional,Formal,Formal,Excellent,7,1.0,60,26,15,1,38.78,2,Low,3200,4440,Critical
PROJ_1560,Marketing,5,532995.23,11,4.5,4,Agile,Senior,3,1,3.14,Initiation,Stable,0.15,3,Medium,0.02,1.01,0.47,7.86,0.46,Low,1,0.79,0.0,Senior PM,Managed,Moderate,Unknown,Medium,High,Regular,Formal,Formal,Excellent,2,1.0,30,83,24,1,29.85,3,Low,1760,2285,Medium
PROJ_1561,Construction,27,1500069.53,19,4.81,16,Waterfall,Expert,6,1,3.76,Initiation,Moderate,0.06,1,Low,0.0,1.3,0.58,7.16,0.43,Medium,2,0.68,0.0,Senior PM,Optimizing,Poor,Unknown,High,Stable,Occasional,Formal,Formal,Good,7,1.0,162,36,58,5,7.02,3,High,3040,3253,High
PROJ_1562,IT,16,1025799.1,20,7.61,8,Agile,Mixed,0,2,0.85,Execution,Stable,0.49,3,Low,0.0,0.83,0.08,7.39,0.82,Low,4,0.93,0.12,Senior PM,Managed,Limited,Mixed,High,Moderate,Regular,Formal,Formal,Basic,4,1.0,112,63,70,2,2.58,0,Low,3200,3282,High
PROJ_1563,R&D,22,2017695.5,26,10.0,15,Agile,Junior,4,7,0.61,Initiation,Moderate,0.68,0,High,0.0,0.75,0.73,2.09,0.49,High,4,0.81,0.0,Mid-level PM,Defined,Moderate,Unknown,Medium,Extreme,Occasional,Formal,Basic,Good,1,1.0,154,59,90,5,23.11,2,Medium,4160,5121,Critical
PROJ_1564,IT,2,334512.99,7,3.52,9,Agile,Senior,5,1,1.59,Monitoring,Volatile,0.08,3,High,0.2,1.06,0.2,6.62,1.0,Critical,6,0.79,0.12,Senior PM,Managed,Poor,Legacy/Unstable,Medium,Moderate,First-time,Formal,Basic,Good,1,1.0,10,44,4,5,14.31,2,High,1120,1280,Medium
PROJ_1565,Construction,44,2522456.11,32,6.73,20,Waterfall,Junior,2,4,0.27,Initiation,Moderate,0.53,0,Low,0.0,0.89,0.43,2.14,0.85,Critical,2,0.72,0.0,Junior PM,Defined,Moderate,Unknown,Medium,Moderate,Regular,Basic,Basic,Basic,12,1.0,264,94,248,0,11.02,12,High,5120,5684,High
PROJ_1566,Healthcare,12,586552.12,10,3.28,8,Waterfall,Senior,6,1,2.75,Planning,Volatile,0.33,2,Medium,0.0,0.88,0.37,7.42,0.77,Critical,1,0.54,0.0,Mid-level PM,Managed,Poor,Unknown,Low,Moderate,Regular,Formal,Advanced,Excellent,3,1.0,72,34,24,2,32.29,13,Low,1600,2116,Medium
PROJ_1567,Construction,34,2510704.33,25,6.31,17,Hybrid,Mixed,1,5,0.59,Initiation,Stable,0.14,3,High,0.0,0.6,0.49,3.23,0.6,Medium,5,0.87,0.0,Senior PM,Managed,Excellent,Unknown,High,Moderate,Strategic,Basic,Advanced,Basic,6,1.0,136,37,50,7,14.68,0,High,4000,4587,Low
PROJ_1568,IT,12,1039892.93,20,8.44,11,Scrum,Mixed,3,6,1.82,Planning,Volatile,0.34,0,Excellent,0.05,0.82,0.06,6.84,0.65,Medium,7,0.79,0.95,Certified PM,Optimizing,Poor,Modern/Stable,Low,Moderate,Occasional,Advanced,Unknown,Basic,1,1.0,84,24,20,7,12.68,12,High,3200,3605,Medium
PROJ_1569,Manufacturing,7,626091.19,10,5.08,9,Agile,Mixed,3,1,1.51,Closure,Stable,0.27,1,Medium,0.21,1.13,0.45,6.79,0.49,Medium,5,0.72,0.0,Certified PM,Managed,Limited,Unknown,High,Stable,Regular,Unknown,Unknown,Basic,2,1.0,42,13,5,0,34.0,8,Low,1600,2144,Medium
PROJ_1570,Manufacturing,14,655317.73,15,5.27,9,Waterfall,Mixed,2,2,1.69,Monitoring,Volatile,0.57,2,Poor,0.0,1.2,0.03,7.92,0.34,High,6,0.91,0.0,Mid-level PM,Optimizing,Moderate,Unknown,Low,Stable,First-time,Advanced,Advanced,Excellent,1,1.0,70,82,57,4,33.85,10,Medium,2400,3212,Medium
PROJ_1571,Marketing,12,858794.95,15,5.7,10,Hybrid,Mixed,0,4,0.52,Planning,Stable,0.22,0,Poor,0.0,0.82,0.19,8.74,0.36,Critical,4,0.8,0.0,Junior PM,Ad-hoc,Moderate,Unknown,Medium,Moderate,Occasional,Unknown,Basic,Basic,3,1.0,60,36,21,6,14.25,0,Medium,2400,2742,High
PROJ_1572,IT,8,648081.87,14,6.67,5,Kanban,Senior,3,3,2.69,Execution,Moderate,0.14,4,Excellent,0.16,0.87,0.78,4.04,0.68,Critical,2,0.9,0.54,Senior PM,Managed,Moderate,Mixed,Low,High,Occasional,Formal,Advanced,Basic,6,1.0,56,35,19,7,33.3,8,Low,2240,2985,Low
PROJ_1573,R&D,12,1206338.51,19,6.81,14,Agile,Mixed,1,3,1.01,Initiation,Moderate,0.37,1,Medium,0.0,1.0,0.74,6.82,0.54,High,3,0.53,0.0,Mid-level PM,Defined,Limited,Unknown,High,Moderate,Regular,Basic,Basic,Basic,3,1.0,60,28,16,5,34.03,0,Medium,3040,4074,Critical
PROJ_1574,IT,11,643677.92,12,6.15,10,Agile,Senior,3,5,1.25,Initiation,Moderate,0.12,0,High,0.22,0.86,0.98,1.96,0.84,High,6,0.91,0.71,Mid-level PM,Optimizing,Limited,Modern/Stable,Low,High,Occasional,Formal,Basic,Poor,3,1.0,55,26,14,4,16.96,1,Medium,1920,2245,Low
PROJ_1575,R&D,14,1469974.33,22,10.0,13,Agile,Senior,3,4,3.2,Closure,Moderate,0.38,3,Low,0.12,1.02,0.29,5.47,0.66,Low,5,0.55,0.0,Mid-level PM,Managed,Good,Unknown,High,High,Occasional,Unknown,Formal,Basic,7,1.0,98,52,50,7,2.66,1,Medium,3520,3613,Critical
PROJ_1576,Construction,19,840253.44,15,4.67,9,Waterfall,Expert,5,2,1.03,Monitoring,Moderate,0.34,1,Excellent,0.0,1.11,0.45,7.57,0.73,Critical,7,0.85,0.0,Mid-level PM,Managed,Good,Unknown,Medium,Stable,First-time,Unknown,Basic,Basic,2,1.0,114,50,57,2,0.06,13,High,2400,2401,Medium
PROJ_1577,Construction,36,2221907.16,29,6.39,17,Waterfall,Senior,4,3,1.45,Initiation,Volatile,0.09,0,Poor,0.0,0.82,0.23,2.18,0.35,Medium,3,0.87,0.0,Senior PM,Ad-hoc,Limited,Unknown,Medium,Moderate,Regular,Unknown,Basic,Good,5,1.0,216,51,110,5,20.93,5,High,4640,5611,High
PROJ_1578,IT,6,736063.16,12,5.98,7,Scrum,Junior,1,3,0.87,Closure,Moderate,0.42,3,Poor,0.2,1.09,0.87,8.36,0.52,Medium,5,0.74,0.82,Certified PM,Optimizing,Limited,Mixed,Medium,Extreme,Occasional,Advanced,Formal,Good,3,1.0,30,59,17,6,13.76,6,High,1920,2184,Medium
PROJ_1579,Marketing,4,473442.47,6,2.75,4,Waterfall,Senior,5,3,0.93,Execution,Stable,0.42,0,Medium,0.13,1.27,0.54,4.83,0.73,Low,6,0.72,0.0,Senior PM,Ad-hoc,Limited,Unknown,Low,Stable,Occasional,Unknown,Basic,Poor,2,1.1,20,93,18,4,39.89,10,Medium,960,1342,High
PROJ_1580,IT,9,632850.94,7,4.28,8,Scrum,Senior,2,2,1.6,Monitoring,Stable,0.28,1,Low,0.35,0.78,0.39,9.25,0.34,Critical,4,0.62,0.22,Mid-level PM,Optimizing,Limited,Mixed,Low,Stable,Occasional,Advanced,Formal,Basic,2,1.0,54,49,26,7,30.9,0,High,1120,1466,Medium
PROJ_1581,IT,11,1022476.03,17,8.53,12,Agile,Junior,2,6,1.98,Monitoring,Volatile,0.12,1,Low,0.2,1.2,0.87,1.54,0.37,Low,3,0.81,0.39,Junior PM,Ad-hoc,Excellent,Mixed,Medium,High,Occasional,Unknown,Unknown,Poor,2,1.0,77,48,36,7,30.45,2,Medium,2720,3548,Critical
PROJ_1582,Marketing,11,990313.6,15,5.18,13,Kanban,Expert,4,3,1.12,Closure,Volatile,0.27,2,Low,0.0,0.73,0.67,9.87,0.7,Medium,4,0.84,0.0,Mid-level PM,Optimizing,Moderate,Unknown,Medium,Extreme,Regular,Advanced,Advanced,Excellent,6,1.0,55,32,17,3,38.21,1,Low,2400,3317,Low
PROJ_1583,IT,12,1346368.06,18,7.23,9,Scrum,Mixed,1,4,1.89,Closure,Moderate,0.6,0,Excellent,0.0,0.8,0.75,7.94,0.59,Medium,5,0.84,0.41,Mid-level PM,Defined,Moderate,Modern/Stable,Low,High,Strategic,Formal,Basic,Good,2,1.0,48,61,29,7,35.51,7,Medium,2880,3902,Medium
PROJ_1584,R&D,20,1579930.34,19,7.71,11,Agile,Senior,1,3,1.16,Closure,Moderate,0.11,0,Low,0.01,0.86,0.75,5.15,0.8,Critical,7,0.75,0.0,Senior PM,Managed,Poor,Unknown,High,Stable,Regular,Formal,Formal,Excellent,6,1.0,140,56,78,1,12.73,8,High,3040,3426,High
PROJ_1585,IT,13,981502.03,13,6.15,12,Scrum,Mixed,1,2,0.89,Initiation,Moderate,0.46,4,Low,0.15,0.65,0.34,7.96,0.57,Medium,5,0.97,0.88,Senior PM,Managed,Poor,Modern/Stable,Low,High,Strategic,Basic,Formal,Good,4,1.1,65,72,46,5,6.64,12,Medium,2080,2218,High
PROJ_1586,IT,9,1011282.63,14,6.24,8,Agile,Senior,3,4,0.48,Monitoring,Moderate,0.4,0,Excellent,0.1,0.68,0.07,5.3,0.9,Low,4,0.85,0.73,Mid-level PM,Managed,Moderate,Mixed,Low,Stable,Strategic,Basic,Formal,Good,2,1.0,45,78,35,6,29.84,1,High,2240,2908,Low
PROJ_1587,IT,19,1371308.21,20,7.09,16,Agile,Junior,0,4,0.35,Monitoring,Volatile,0.23,1,Poor,0.0,1.04,0.31,6.05,0.33,Low,3,0.86,0.81,Junior PM,Defined,Moderate,Mixed,Low,High,Strategic,Formal,Formal,Basic,2,1.0,76,52,39,1,15.13,1,High,3200,3684,High
PROJ_1588,Marketing,2,291120.38,5,3.28,4,Scrum,Senior,0,1,1.73,Monitoring,Volatile,0.11,2,Excellent,0.39,0.97,0.81,5.59,0.37,Low,1,0.56,0.0,Mid-level PM,Managed,Moderate,Unknown,Low,Moderate,First-time,Basic,Basic,Basic,1,1.0,8,57,4,0,18.93,9,Low,800,951,High
PROJ_1589,Manufacturing,11,711277.02,11,4.22,8,Waterfall,Senior,1,3,0.54,Closure,Moderate,0.28,2,Excellent,0.0,0.76,0.71,2.32,0.79,High,3,0.58,0.0,Mid-level PM,Defined,Moderate,Unknown,Low,Stable,Occasional,Basic,Formal,Excellent,3,1.0,66,43,28,4,25.22,14,Low,1760,2203,Low
PROJ_1590,Construction,33,2454802.55,21,4.83,18,Hybrid,Junior,3,2,2.16,Closure,Moderate,0.52,4,High,0.0,0.86,0.99,8.35,0.74,Critical,3,0.61,0.0,Mid-level PM,Defined,Poor,Unknown,Medium,High,Strategic,Basic,Formal,Excellent,2,1.0,231,49,113,7,36.31,8,High,3360,4580,High
PROJ_1591,Construction,20,1094304.11,13,4.02,12,Waterfall,Senior,4,3,1.05,Planning,Stable,0.21,4,High,0.0,0.61,0.43,1.55,0.33,High,1,0.55,0.0,Mid-level PM,Managed,Moderate,Unknown,Medium,Stable,Occasional,Formal,Formal,Excellent,1,1.0,140,84,117,0,16.76,13,Medium,2080,2428,Medium
PROJ_1592,IT,8,641058.61,14,6.84,10,Agile,Mixed,1,2,2.0,Monitoring,Stable,0.38,5,Excellent,0.18,0.93,0.7,9.73,0.58,Medium,0,0.95,0.22,Mid-level PM,Managed,Excellent,Mixed,Medium,High,Occasional,Unknown,Formal,Basic,4,1.0,48,70,33,6,31.33,3,Low,2240,2941,Low
PROJ_1593,Marketing,4,475359.8,11,4.84,9,Agile,Mixed,0,2,0.4,Initiation,Volatile,0.2,2,Low,0.09,1.07,0.04,6.52,0.71,Low,0,0.72,0.0,Mid-level PM,Defined,Good,Unknown,Medium,High,First-time,Unknown,Basic,Excellent,3,1.0,28,59,16,5,10.73,4,Low,1760,1948,High
PROJ_1594,Construction,38,2244476.65,33,8.89,19,Waterfall,Senior,2,5,1.26,Initiation,Moderate,0.54,2,Poor,0.0,0.97,0.31,2.82,0.84,Medium,4,0.61,0.0,Senior PM,Managed,Moderate,Unknown,Medium,High,Occasional,Basic,Formal,Excellent,10,1.0,266,76,202,1,27.92,12,High,5280,6754,Critical
PROJ_1595,Marketing,11,715732.6,13,4.64,9,Kanban,Expert,4,1,0.62,Execution,Moderate,0.11,2,High,0.0,0.84,0.26,7.95,0.82,High,7,0.74,0.0,Certified PM,Managed,Excellent,Unknown,Low,Moderate,Strategic,Basic,Formal,Excellent,5,1.0,77,71,54,1,0.06,10,Medium,2080,2081,Low
PROJ_1596,Marketing,5,516429.92,12,3.99,8,Kanban,Mixed,1,2,0.6,Execution,Stable,0.47,1,High,0.0,0.96,0.27,7.15,0.33,Low,7,0.68,0.0,Mid-level PM,Managed,Excellent,Unknown,High,Moderate,First-time,Basic,Formal,Good,1,1.0,35,67,23,4,34.86,8,Low,1920,2589,High
PROJ_1597,IT,12,795356.08,17,8.66,8,Agile,Mixed,0,3,1.08,Closure,Moderate,0.33,1,Poor,0.21,0.79,0.67,1.41,0.7,Medium,3,0.83,0.11,Mid-level PM,Managed,Good,Mixed,High,Moderate,First-time,Formal,Formal,Poor,1,1.1,84,42,35,5,1.22,5,Low,2720,2753,High
PROJ_1598,Manufacturing,19,766444.35,16,5.49,10,Waterfall,Mixed,1,3,1.93,Monitoring,Moderate,0.38,3,Poor,0.0,0.95,0.55,1.23,0.3,High,4,0.53,0.0,Senior PM,Ad-hoc,Limited,Unknown,High,Moderate,Regular,Basic,Basic,Good,5,1.0,76,84,63,7,28.51,9,Medium,2560,3289,Critical
PROJ_1599,R&D,23,2344013.76,23,8.45,22,Agile,Senior,3,6,1.7,Monitoring,Moderate,0.2,3,High,0.0,0.66,0.64,6.42,0.77,Low,1,0.81,0.0,Mid-level PM,Defined,Moderate,Unknown,Medium,High,Strategic,Basic,Formal,Poor,4,1.0,161,25,40,3,1.85,11,Low,3680,3748,Medium
PROJ_1600,IT,12,731788.25,18,8.41,8,Scrum,Mixed,3,5,0.4,Initiation,Stable,0.27,2,Medium,0.14,0.71,0.4,9.07,0.95,Low,3,0.96,0.97,Mid-level PM,Defined,Limited,Mixed,Medium,High,First-time,Formal,Basic,Basic,1,1.0,48,91,43,3,10.65,8,Medium,2880,3186,High
PROJ_1601,Construction,34,2449236.96,26,6.0,18,Hybrid,Mixed,2,3,0.84,Closure,Moderate,0.45,1,Excellent,0.0,1.29,0.59,2.83,0.74,High,6,0.84,0.0,Mid-level PM,Managed,Good,Unknown,High,Moderate,Strategic,Basic,Formal,Basic,5,1.0,238,57,135,4,19.89,8,High,4160,4987,Medium
PROJ_1602,Marketing,7,460223.07,8,5.25,4,Scrum,Expert,3,1,1.6,Planning,Volatile,0.4,1,High,0.39,1.11,0.04,9.69,0.54,High,5,0.86,0.0,Certified PM,Managed,Excellent,Unknown,Low,Moderate,First-time,Unknown,Advanced,Excellent,3,1.0,42,19,7,5,16.8,6,Low,1280,1495,Low
PROJ_1603,Construction,18,921951.92,17,5.54,11,Waterfall,Senior,2,2,0.97,Initiation,Stable,0.28,0,Poor,0.0,1.2,0.75,2.35,0.7,Critical,6,0.71,0.0,Junior PM,Managed,Good,Unknown,Low,Stable,First-time,Unknown,Formal,Good,1,1.0,90,91,81,4,7.67,13,High,2720,2928,Critical
PROJ_1604,IT,13,1413472.75,26,9.44,12,Kanban,Senior,4,4,1.41,Closure,Stable,0.42,1,Medium,0.0,1.18,0.95,3.41,0.57,Critical,7,0.84,0.57,Senior PM,Defined,Poor,Legacy/Unstable,Low,Extreme,Regular,Basic,Formal,Basic,1,1.1,52,47,24,5,13.35,11,Medium,4160,4715,High
PROJ_1605,R&D,22,2045649.87,23,9.36,18,Agile,Mixed,1,5,2.03,Execution,Moderate,0.48,2,Low,0.02,0.8,0.01,9.03,0.48,Critical,1,0.95,0.0,Mid-level PM,Optimizing,Moderate,Unknown,Medium,Moderate,Regular,Basic,Advanced,Basic,7,1.0,154,28,43,6,29.11,9,High,3680,4751,Critical
PROJ_1606,Healthcare,7,463397.85,8,2.59,9,Scrum,Senior,1,3,0.32,Execution,Stable,0.33,4,Excellent,0.0,1.14,0.47,3.69,0.52,Low,0,0.9,0.0,Mid-level PM,Managed,Excellent,Unknown,High,Moderate,Strategic,Formal,Basic,Excellent,1,1.0,42,45,18,6,26.77,8,High,1280,1622,Low
PROJ_1607,Marketing,6,470856.56,11,4.37,9,Kanban,Junior,0,2,1.63,Planning,Stable,0.28,2,Low,0.0,1.21,0.28,4.99,0.85,Medium,5,0.9,0.0,Junior PM,Managed,Poor,Unknown,High,High,First-time,Basic,Unknown,Basic,1,1.1,30,68,20,0,2.87,4,High,1760,1810,High
PROJ_1608,Healthcare,10,547489.18,14,6.34,10,Hybrid,Junior,2,3,1.1,Planning,Stable,0.41,0,High,0.12,0.82,0.23,6.81,0.9,High,0,0.83,0.0,Junior PM,Defined,Excellent,Unknown,Medium,Moderate,First-time,Basic,Formal,Basic,6,1.0,40,72,28,7,29.89,4,Medium,2240,2909,High
PROJ_1609,Construction,22,1084151.38,17,5.17,9,Waterfall,Senior,2,4,2.02,Closure,Moderate,0.19,1,Medium,0.0,1.05,0.08,3.33,0.77,Medium,6,0.82,0.0,Mid-level PM,Defined,Good,Unknown,Medium,Stable,Occasional,Formal,Basic,Poor,4,1.0,110,86,94,4,2.12,11,Medium,2720,2777,Low
PROJ_1610,Healthcare,14,922161.26,15,4.2,11,Hybrid,Senior,2,1,1.56,Closure,Moderate,0.23,2,Medium,0.0,1.03,0.45,5.31,0.4,High,0,0.86,0.0,Mid-level PM,Managed,Good,Unknown,Low,Moderate,Regular,Unknown,Basic,Basic,4,1.0,84,55,46,7,21.72,7,Medium,2400,2921,Low
PROJ_1611,Marketing,9,364118.0,7,3.52,7,Waterfall,Senior,5,2,0.4,Closure,Volatile,0.14,0,Poor,0.2,1.23,0.9,2.06,1.0,Critical,4,0.88,0.0,Junior PM,Ad-hoc,Poor,Unknown,Medium,Stable,Occasional,Unknown,Unknown,Basic,1,1.0,36,12,4,5,10.4,9,Medium,1120,1236,High
PROJ_1612,Healthcare,2,576348.06,6,3.06,8,Agile,Junior,2,1,0.69,Planning,Volatile,0.54,1,Poor,0.22,0.9,0.87,8.78,0.92,Low,0,0.79,0.0,Mid-level PM,Defined,Limited,Unknown,Low,Stable,Strategic,Unknown,Basic,Basic,2,1.0,10,83,8,3,23.51,3,Medium,960,1185,Medium
PROJ_1613,IT,2,415931.41,6,3.2,9,Scrum,Mixed,1,2,1.31,Initiation,Volatile,0.27,0,Medium,0.25,0.88,0.42,6.78,0.41,High,5,0.93,0.56,Senior PM,Managed,Poor,Mixed,Medium,Stable,Regular,Advanced,Formal,Poor,1,1.0,14,74,10,7,10.45,8,Low,960,1060,Medium
PROJ_1614,R&D,20,1736115.52,27,10.0,15,Agile,Senior,4,4,0.79,Initiation,Moderate,0.05,1,High,0.0,1.21,0.04,6.04,0.88,Critical,7,0.96,0.0,Senior PM,Managed,Excellent,Unknown,High,High,Occasional,Formal,Unknown,Good,4,1.0,80,17,13,5,39.4,6,Low,4320,6022,High
PROJ_1615,Marketing,11,472270.61,14,5.55,5,Hybrid,Senior,4,2,0.83,Planning,Moderate,0.19,1,Poor,0.0,1.11,0.24,6.49,0.99,Medium,3,0.51,0.0,Junior PM,Managed,Limited,Unknown,Medium,Extreme,First-time,Basic,Formal,Poor,1,1.1,55,60,33,6,12.39,6,Low,2240,2517,Critical
PROJ_1616,IT,6,629787.06,10,4.7,11,Agile,Senior,3,4,2.63,Planning,Moderate,0.02,2,High,0.15,0.85,0.91,7.99,0.41,Medium,4,0.9,0.25,Junior PM,Defined,Good,Mixed,Medium,Moderate,First-time,Basic,Basic,Basic,3,1.0,36,90,32,5,9.68,12,High,1600,1754,High
PROJ_1617,Manufacturing,21,805563.82,18,6.31,10,Waterfall,Senior,2,4,0.56,Monitoring,Volatile,0.08,0,High,0.0,1.1,0.18,3.23,0.6,Low,7,0.76,0.0,Senior PM,Ad-hoc,Good,Unknown,High,Moderate,Regular,Basic,Unknown,Basic,1,1.0,126,82,103,4,11.14,14,High,2880,3200,Critical
PROJ_1618,Marketing,20,1464545.63,22,8.26,14,Scrum,Senior,3,5,3.65,Execution,Moderate,0.19,1,Excellent,0.0,1.1,0.92,6.93,0.57,Medium,5,0.41,0.0,Junior PM,Ad-hoc,Excellent,Unknown,Medium,High,Strategic,Unknown,Unknown,Basic,6,1.0,80,15,12,0,35.86,2,Medium,3520,4782,Critical
PROJ_1619,Construction,29,1559699.28,25,6.31,16,Waterfall,Senior,1,4,0.43,Execution,Volatile,0.48,0,Excellent,0.0,1.11,0.62,1.67,0.35,High,7,0.98,0.0,Senior PM,Ad-hoc,Excellent,Unknown,Medium,High,First-time,Unknown,Unknown,Basic,2,1.0,145,98,142,0,25.45,3,Medium,4000,5018,High
